GenreId	TrackId
2	1194
2	1195
2	1196
2	1197
2	1198
2	1199
2	1200
2	1902
2	1903
2	1904
2	1905
2	1906
2	1907
2	1908
2	1909
2	1910
2	1911
2	1912
2	1913
2	1914
2	1915
2	2523
2	2524
2	2525
2	2526
2	2527
2	2528
2	2529
2	2530
2	2531
2	3349
2	3350
2	3357
3	77
3	78
3	79
3	80
3	81
3	82
3	83
3	84
3	131
3	132
3	133
3	134
3	135
3	136
3	137
3	138
3	139
3	140
3	141
3	142
3	143
3	144
3	145
3	146
3	147
3	148
3	149
3	150
3	151
3	152
3	153
3	154
3	155
3	156
3	157
3	158
3	159
3	160
3	161
3	162
3	163
3	164
3	165
3	183
3	184
3	185
3	186
3	187
3	188
3	189
3	190
3	191
3	192
3	193
3	408
3	409
3	410
3	411
3	412
3	413
3	414
3	415
3	416
3	417
3	418
3	1121
3	1122
3	1123
3	1124
3	1125
3	1126
3	1127
3	1128
3	1129
3	1130
3	1131
3	1132
3	1174
3	1175
3	1176
3	1177
3	1178
3	1179
3	1180
3	1181
3	1182
3	1183
3	1184
3	1185
3	1186
3	1187
3	1212
3	1213
3	1214
3	1215
3	1216
3	1217
3	1218
3	1219
3	1220
3	1221
3	1222
3	1223
3	1224
3	1225
3	1226
3	1227
3	1228
3	1229
3	1230
3	1231
3	1232
3	1233
3	1234
3	1289
3	1290
3	1291
3	1292
3	1293
3	1294
3	1295
3	1296
3	1297
3	1298
3	1299
3	1325
3	1326
3	1327
3	1328
3	1329
3	1330
3	1331
3	1332
3	1333
3	1334
3	1335
3	1336
3	1337
3	1338
3	1339
3	1340
3	1341
3	1342
3	1343
3	1344
3	1345
3	1346
3	1347
3	1348
3	1349
3	1350
3	1351
3	1352
3	1353
3	1354
3	1355
3	1356
3	1357
3	1358
3	1359
3	1360
3	1361
3	1364
3	1371
3	1372
3	1373
3	1374
3	1375
3	1376
3	1377
3	1378
3	1379
3	1380
3	1381
3	1382
3	1383
3	1384
3	1385
3	1386
3	1387
3	1388
3	1389
3	1390
3	1391
3	1392
3	1394
3	1546
3	1547
3	1548
3	1549
3	1550
3	1551
3	1552
3	1553
3	1554
3	1555
3	1556
3	1557
3	1558
3	1559
3	1560
3	1561
3	1801
3	1802
3	1803
3	1804
3	1805
3	1806
3	1807
3	1808
3	1809
3	1810
3	1811
3	1812
3	1813
3	1814
3	1815
3	1816
3	1817
3	1818
3	1819
3	1820
3	1821
3	1822
3	1823
3	1824
3	1825
3	1826
3	1827
3	1828
3	1829
3	1830
3	1831
3	1832
3	1833
3	1834
3	1835
3	1836
3	1837
3	1838
3	1839
3	1840
3	1841
3	1842
3	1843
3	1844
3	1845
3	1846
3	1847
3	1848
3	1849
3	1850
3	1851
3	1852
3	1853
3	1854
3	1855
3	1856
3	1857
3	1858
3	1859
3	1860
3	1861
3	1862
3	1863
3	1864
3	1865
3	1866
3	1867
3	1868
3	1869
3	1870
3	1871
3	1872
3	1873
3	1874
3	1875
3	1876
3	1877
3	1878
3	1879
3	1880
3	1881
3	1882
3	1883
3	1884
3	1885
3	1886
3	1887
3	1888
3	1889
3	1890
3	1891
3	1892
3	1893
3	1894
3	1895
3	1896
3	1897
3	1898
3	1899
3	1900
3	1901
3	1942
3	1943
3	1944
3	1945
3	1946
3	1947
3	1948
3	1949
3	1950
3	1951
3	1952
3	1953
3	1954
3	1955
3	1956
3	1969
3	1970
3	1971
3	1972
3	1973
3	1974
3	1975
3	1976
3	1977
3	1978
3	1979
3	1980
3	1981
3	1982
3	1983
3	1984
3	1985
3	2099
3	2100
3	2101
3	2102
3	2103
3	2104
3	2105
3	2106
3	2107
3	2108
3	2109
3	2110
3	2111
3	2112
3	2554
3	2555
3	2556
3	2557
3	2558
3	2559
3	2560
3	2561
3	2562
3	2563
3	2564
3	3132
3	3133
3	3134
3	3135
3	3136
3	3137
3	3138
3	3139
3	3140
3	3141
3	3142
3	3143
3	3144
3	3145
4	99
4	100
4	101
4	102
4	103
4	104
4	105
4	106
4	107
4	108
4	109
4	110
4	166
4	167
4	168
4	169
4	170
4	171
4	172
4	173
4	174
4	175
4	176
4	177
4	178
4	179
4	180
4	181
4	182
4	468
4	469
4	470
4	471
4	472
4	473
4	474
4	475
4	476
4	477
4	478
4	479
4	480
4	481
4	482
4	483
4	484
4	485
4	486
4	487
4	488
4	529
4	530
4	531
4	532
4	533
4	534
4	535
4	536
4	537
4	538
4	539
4	540
4	541
4	542
4	923
4	924
4	925
4	926
4	927
4	928
4	929
4	930
4	931
4	932
4	933
4	934
4	935
4	936
4	937
4	938
4	939
4	940
4	941
4	942
4	943
4	944
4	945
4	946
4	947
4	948
4	964
4	965
4	966
4	967
4	968
4	969
4	970
4	971
4	972
4	973
4	974
4	1009
4	1010
4	1011
4	1012
4	1013
4	1014
4	1015
4	1016
4	1017
4	1018
4	1019
4	1133
4	1134
4	1135
4	1136
4	1137
4	1138
4	1139
4	1140
4	1141
4	1142
4	1143
4	1144
4	1145
4	1466
4	1467
4	1468
4	1469
4	1470
4	1471
4	1472
4	1473
4	1474
4	1475
4	1476
4	1477
4	1478
4	2165
4	2166
4	2167
4	2168
4	2169
4	2170
4	2171
4	2172
4	2173
4	2174
4	2175
4	2176
4	2177
4	2282
4	2283
4	2284
4	2285
4	2286
4	2287
4	2288
4	2289
4	2290
4	2291
4	2292
4	2293
4	2294
4	2295
4	2310
4	2311
4	2312
4	2313
4	2314
4	2315
4	2316
4	2317
4	2318
4	2319
4	2320
4	2321
4	2322
4	2323
4	2324
4	2325
4	2326
4	2327
4	2328
4	2329
4	2330
4	2331
4	2332
4	2333
4	2334
4	2335
4	2336
4	2337
4	2338
4	2339
4	2340
4	2341
4	2342
4	2343
4	2358
4	2359
4	2360
4	2361
4	2362
4	2363
4	2364
4	2365
4	2366
4	2367
4	2368
4	2369
4	2370
4	2371
4	2372
4	2373
4	2374
4	2472
4	2473
4	2474
4	2475
4	2476
4	2477
4	2478
4	2479
4	2480
4	2481
4	2482
4	2483
4	2484
4	2485
4	2486
4	2487
4	2488
4	2489
4	2490
4	2491
4	2492
4	2493
4	2494
4	2495
4	2496
4	2497
4	2498
4	2499
4	2500
4	2501
4	2502
4	2503
4	2504
4	2505
4	2591
4	2592
4	2593
4	2594
4	2595
4	2596
4	2597
4	2598
4	2599
4	2600
4	2601
4	2602
4	2603
4	2604
4	2605
4	2606
4	2607
4	2608
4	2705
4	2706
4	2707
4	2708
4	2709
4	2710
4	2711
4	2712
4	2713
4	2714
4	2715
4	2716
4	2717
4	2718
4	2719
4	2720
4	2721
4	2722
4	2723
4	2724
4	2725
4	2726
4	2727
4	2728
4	2729
4	2730
4	2781
4	2782
4	2783
4	2784
4	2785
4	2786
4	2787
4	2788
4	2789
4	2790
4	2791
4	2792
4	2793
4	2794
4	2795
4	2796
4	2797
4	2798
4	2799
4	2800
4	2801
4	2802
4	2803
4	2804
4	2805
4	2806
4	2807
4	2808
4	2809
4	2810
4	2811
4	2812
4	2813
4	2814
4	2815
4	2816
4	2817
4	2818
5	111
5	112
5	113
5	114
5	115
5	116
5	117
5	118
5	119
5	120
5	121
5	122
6	194
6	195
6	196
6	197
6	198
6	199
6	200
6	201
6	202
6	203
6	204
6	891
6	892
6	893
6	894
6	895
6	896
6	897
6	898
6	899
6	900
6	901
6	902
6	903
6	904
6	905
6	906
6	907
6	908
6	909
6	910
6	911
6	912
6	913
6	914
6	915
6	916
6	917
6	918
6	919
6	920
6	921
6	922
6	1268
6	1269
6	1270
6	1271
6	1272
6	1273
6	1274
6	1275
6	1276
6	2532
6	2533
6	2534
6	2535
6	2536
6	2537
6	2538
6	2539
6	2540
6	2541
6	2572
6	2573
6	2574
6	2575
6	2576
6	2577
6	2578
6	2579
6	2580
6	2581
6	2582
6	2583
6	2584
6	2585
6	2586
6	2587
6	2588
6	2589
6	2590
7	205
7	206
7	207
7	208
7	209
7	210
7	211
7	212
7	213
7	214
7	215
7	216
7	217
7	218
7	219
7	220
7	221
7	222
7	223
7	224
7	225
7	226
7	227
7	228
7	229
7	230
7	231
7	232
7	233
7	234
7	235
7	236
7	237
7	238
7	239
7	240
7	241
7	242
7	243
7	244
7	245
7	246
7	247
7	248
7	249
7	250
7	251
7	252
7	253
7	254
7	255
7	256
7	257
7	258
7	259
7	260
7	261
7	262
7	263
7	264
7	265
7	266
7	267
7	268
7	269
7	270
7	271
7	272
7	273
7	274
7	275
7	276
7	277
7	278
7	279
7	280
7	281
7	313
7	314
7	315
7	316
7	317
7	318
7	319
7	320
7	321
7	322
7	374
7	375
7	376
7	377
7	378
7	379
7	380
7	381
7	382
7	383
7	384
7	385
7	386
7	387
7	388
7	389
7	390
7	391
7	392
7	393
7	394
7	395
7	396
7	397
7	398
7	399
7	400
7	401
7	402
7	403
7	404
7	405
7	406
7	407
7	501
7	502
7	503
7	504
7	505
7	506
7	507
7	508
7	509
7	510
7	511
7	512
7	513
7	514
7	515
7	516
7	517
7	518
7	519
7	520
7	521
7	522
7	523
7	524
7	525
7	526
7	527
7	528
7	556
7	557
7	558
7	559
7	560
7	561
7	562
7	563
7	564
7	565
7	566
7	567
7	568
7	569
7	583
7	584
7	585
7	586
7	587
7	588
7	589
7	590
7	591
7	592
7	593
7	594
7	595
7	596
7	661
7	662
7	663
7	664
7	665
7	666
7	667
7	668
7	669
7	670
7	671
7	672
7	673
7	674
7	715
7	716
7	717
7	718
7	719
7	720
7	721
7	722
7	723
7	724
7	725
7	726
7	727
7	728
7	729
7	730
7	731
7	732
7	733
7	734
7	735
7	736
7	737
7	738
7	739
7	740
7	741
7	742
7	743
7	744
7	851
7	852
7	853
7	854
7	855
7	856
7	857
7	858
7	859
7	860
7	861
7	862
7	863
7	864
7	865
7	866
7	867
7	868
7	869
7	870
7	871
7	872
7	873
7	874
7	875
7	876
7	877
7	878
7	879
7	880
7	881
7	882
7	883
7	884
7	885
7	886
7	887
7	888
7	889
7	890
7	975
7	976
7	977
7	978
7	979
7	980
7	981
7	982
7	983
7	984
7	985
7	986
7	987
7	988
7	1057
7	1058
7	1059
7	1060
7	1061
7	1062
7	1063
7	1064
7	1065
7	1066
7	1067
7	1068
7	1069
7	1070
7	1071
7	1072
7	1087
7	1088
7	1089
7	1090
7	1091
7	1092
7	1093
7	1094
7	1095
7	1096
7	1097
7	1098
7	1099
7	1100
7	1101
7	1105
7	1106
7	1107
7	1108
7	1109
7	1110
7	1111
7	1112
7	1113
7	1114
7	1115
7	1116
7	1117
7	1118
7	1119
7	1120
7	1506
7	1507
7	1508
7	1509
7	1510
7	1511
7	1512
7	1513
7	1514
7	1515
7	1516
7	1517
7	1518
7	1519
7	1520
7	1521
7	1522
7	1523
7	1524
7	1525
7	1526
7	1527
7	1528
7	1529
7	1530
7	1531
7	1671
7	1672
7	1673
7	1674
7	1675
7	1676
7	1677
7	1678
7	1679
7	1680
7	1681
7	1682
7	1683
7	1684
7	1685
7	1686
7	1687
7	1688
7	1689
7	1690
7	1691
7	1692
7	1693
7	1694
7	1695
7	1696
7	1697
7	1698
7	1699
7	1700
7	1701
7	1717
7	1718
7	1719
7	1720
7	1721
7	1722
7	1723
7	1724
7	1725
7	1726
7	1727
7	1728
7	1729
7	1730
7	1731
7	1732
7	1733
7	1734
7	1735
7	1736
7	1737
7	1738
7	1739
7	1740
7	1741
7	1742
7	1743
7	1744
7	1755
7	1756
7	1757
7	1758
7	1759
7	1760
7	1761
7	1762
7	1763
7	1764
7	1765
7	1766
7	1767
7	1768
7	1769
7	1770
7	1771
7	1772
7	1916
7	1917
7	1918
7	1919
7	1920
7	1921
7	1922
7	1923
7	1924
7	1925
7	1926
7	1927
7	1928
7	1929
7	1930
7	1931
7	1932
7	1933
7	1934
7	1935
7	1936
7	1937
7	1938
7	1939
7	1940
7	1941
7	2030
7	2031
7	2032
7	2033
7	2034
7	2035
7	2036
7	2037
7	2038
7	2039
7	2040
7	2041
7	2042
7	2043
7	2044
7	2045
7	2046
7	2047
7	2048
7	2049
7	2050
7	2051
7	2052
7	2053
7	2054
7	2055
7	2056
7	2057
7	2058
7	2059
7	2060
7	2061
7	2062
7	2063
7	2064
7	2065
7	2066
7	2067
7	2068
7	2069
7	2070
7	2071
7	2072
7	2073
7	2074
7	2075
7	2076
7	2077
7	2078
7	2079
7	2080
7	2081
7	2082
7	2083
7	2084
7	2085
7	2086
7	2087
7	2088
7	2089
7	2090
7	2091
7	2092
7	2751
7	2752
7	2753
7	2754
7	2755
7	2756
7	2757
7	2758
7	2759
7	2760
7	2761
7	2762
7	2763
7	2764
7	2765
7	2766
7	2767
7	2768
7	2769
7	2770
7	2771
7	2772
7	2773
7	2774
7	2775
7	2776
7	2777
7	2778
7	2779
7	2780
7	3117
7	3118
7	3119
7	3120
7	3121
7	3122
7	3123
7	3124
7	3125
7	3126
7	3127
7	3128
7	3129
7	3130
7	3131
7	3146
7	3147
7	3148
7	3149
7	3150
7	3151
7	3152
7	3153
7	3154
7	3155
7	3156
7	3157
7	3158
7	3159
7	3160
7	3161
7	3162
7	3163
7	3164
7	3356
8	282
8	283
8	284
8	285
8	286
8	287
8	288
8	289
8	290
8	291
8	292
8	293
8	294
8	295
8	296
8	297
8	298
8	299
8	300
8	301
8	302
8	303
8	304
8	305
8	306
8	307
8	308
8	309
8	310
8	311
8	312
8	2216
8	2217
8	2218
8	2219
8	2220
8	2221
8	2222
8	2223
8	2224
8	2225
8	2226
8	2227
8	2228
8	3038
8	3039
8	3040
8	3041
8	3042
8	3043
8	3044
8	3045
8	3046
8	3047
8	3048
8	3049
8	3050
8	3051
9	323
9	324
9	325
9	326
9	327
9	328
9	329
9	330
9	331
9	332
9	333
9	334
9	335
9	336
9	3253
9	3254
9	3255
9	3256
9	3257
9	3258
9	3259
9	3260
9	3261
9	3262
9	3263
9	3264
9	3265
9	3266
9	3267
9	3268
9	3269
9	3270
9	3271
9	3272
9	3273
9	3274
9	3275
9	3467
9	3468
9	3469
9	3470
9	3471
9	3472
9	3473
9	3474
9	3475
9	3476
9	3477
10	360
10	361
10	362
10	363
10	364
10	365
10	366
10	367
10	368
10	369
10	370
10	371
10	372
10	373
10	1073
10	1074
10	1075
10	1076
10	1077
10	1078
10	1079
10	1080
10	1081
10	1082
10	1083
10	1084
10	1085
10	1086
10	2125
10	2126
10	2127
10	2128
10	2129
10	2130
10	2131
10	2132
10	2133
10	2134
10	2135
10	2136
10	2137
10	2138
10	3503
11	646
11	647
11	648
11	649
11	650
11	651
11	652
11	653
11	654
11	655
11	656
11	657
11	658
11	659
11	660
12	1033
12	1034
12	1035
12	1036
12	1037
12	1038
12	1039
12	1040
12	1041
12	1042
12	1043
12	1044
12	1045
12	1046
12	1047
12	1048
12	1049
12	1050
12	1051
12	1052
12	1053
12	1054
12	1055
12	1056
13	1245
13	1246
