:START_ID,:END_ID,:TYPE
artist102,album144,PERFORMED_ON
artist103,album145,PERFORMED_ON
artist104,album146,PERFORMED_ON
artist105,album147,PERFORMED_ON
artist106,album160,PERFORMED_ON
artist108,album161,PERFORMED_ON
artist109,album162,PERFORMED_ON
artist110,album163,PERFORMED_ON
artist110,album164,PERFORMED_ON
artist111,album165,PERFORMED_ON
artist112,album166,PERFORMED_ON
artist113,album167,PERFORMED_ON
artist113,album168,PERFORMED_ON
artist113,album169,PERFORMED_ON
artist114,album170,PERFORMED_ON
artist114,album171,PERFORMED_ON
artist114,album172,PERFORMED_ON
artist114,album173,PERFORMED_ON
artist114,album174,PERFORMED_ON
artist114,album256,PERFORMED_ON
artist115,album175,PERFORMED_ON
artist116,album176,PERFORMED_ON
artist117,album177,PERFORMED_ON
artist118,album178,PERFORMED_ON
artist118,album179,PERFORMED_ON
artist118,album180,PERFORMED_ON
artist118,album181,PERFORMED_ON
artist118,album182,PERFORMED_ON
artist120,album183,PERFORMED_ON
artist121,album184,PERFORMED_ON
artist122,album187,PERFORMED_ON
artist124,album188,PERFORMED_ON
artist124,album189,PERFORMED_ON
artist124,album190,PERFORMED_ON
artist125,album191,PERFORMED_ON
artist126,album192,PERFORMED_ON
artist127,album193,PERFORMED_ON
artist127,album194,PERFORMED_ON
artist127,album195,PERFORMED_ON
artist128,album196,PERFORMED_ON
artist130,album199,PERFORMED_ON
artist130,album200,PERFORMED_ON
artist131,album201,PERFORMED_ON
artist131,album202,PERFORMED_ON
artist132,album203,PERFORMED_ON
artist133,album205,PERFORMED_ON
artist134,album206,PERFORMED_ON
artist135,album207,PERFORMED_ON
artist136,album208,PERFORMED_ON
artist137,album209,PERFORMED_ON
artist137,album210,PERFORMED_ON
artist138,album211,PERFORMED_ON
artist139,album212,PERFORMED_ON
artist139,album213,PERFORMED_ON
artist140,album214,PERFORMED_ON
artist141,album215,PERFORMED_ON
artist142,album216,PERFORMED_ON
artist142,album217,PERFORMED_ON
artist142,album218,PERFORMED_ON
artist143,album219,PERFORMED_ON
artist143,album220,PERFORMED_ON
artist144,album221,PERFORMED_ON
artist145,album222,PERFORMED_ON
artist145,album223,PERFORMED_ON
artist146,album224,PERFORMED_ON
artist146,album225,PERFORMED_ON
artist147,album226,PERFORMED_ON
artist147,album227,PERFORMED_ON
artist148,album228,PERFORMED_ON
artist149,album229,PERFORMED_ON
artist149,album230,PERFORMED_ON
artist149,album231,PERFORMED_ON
artist149,album261,PERFORMED_ON
artist150,album232,PERFORMED_ON
artist150,album233,PERFORMED_ON
artist150,album234,PERFORMED_ON
artist150,album235,PERFORMED_ON
artist150,album236,PERFORMED_ON
artist150,album237,PERFORMED_ON
artist150,album238,PERFORMED_ON
artist150,album239,PERFORMED_ON
artist150,album240,PERFORMED_ON
artist150,album255,PERFORMED_ON
artist151,album241,PERFORMED_ON
artist152,album242,PERFORMED_ON
artist152,album243,PERFORMED_ON
artist152,album244,PERFORMED_ON
artist152,album245,PERFORMED_ON
artist153,album246,PERFORMED_ON
artist155,album248,PERFORMED_ON
artist156,album249,PERFORMED_ON
artist156,album250,PERFORMED_ON
artist156,album251,PERFORMED_ON
artist157,album252,PERFORMED_ON
artist158,album253,PERFORMED_ON
artist159,album254,PERFORMED_ON
artist179,album257,PERFORMED_ON
artist180,album258,PERFORMED_ON
artist196,album260,PERFORMED_ON
artist197,album262,PERFORMED_ON
artist198,album263,PERFORMED_ON
artist199,album264,PERFORMED_ON
artist200,album265,PERFORMED_ON
artist201,album266,PERFORMED_ON
artist202,album267,PERFORMED_ON
artist203,album268,PERFORMED_ON
artist204,album269,PERFORMED_ON
artist205,album270,PERFORMED_ON
artist206,album272,PERFORMED_ON
artist207,album273,PERFORMED_ON
artist208,album274,PERFORMED_ON
artist208,album315,PERFORMED_ON
artist209,album275,PERFORMED_ON
artist210,album276,PERFORMED_ON
artist211,album277,PERFORMED_ON
artist212,album278,PERFORMED_ON
artist213,album279,PERFORMED_ON
artist214,album280,PERFORMED_ON
artist215,album281,PERFORMED_ON
artist216,album282,PERFORMED_ON
artist217,album283,PERFORMED_ON
artist218,album284,PERFORMED_ON
artist219,album285,PERFORMED_ON
artist220,album286,PERFORMED_ON
artist221,album287,PERFORMED_ON
artist222,album288,PERFORMED_ON
artist223,album289,PERFORMED_ON
artist224,album290,PERFORMED_ON
artist225,album291,PERFORMED_ON
artist226,album292,PERFORMED_ON
artist226,album311,PERFORMED_ON
artist226,album343,PERFORMED_ON
artist227,album293,PERFORMED_ON
artist228,album294,PERFORMED_ON
artist229,album295,PERFORMED_ON
artist230,album296,PERFORMED_ON
artist231,album297,PERFORMED_ON
artist232,album298,PERFORMED_ON
artist233,album299,PERFORMED_ON
artist234,album300,PERFORMED_ON
artist235,album301,PERFORMED_ON
artist236,album302,PERFORMED_ON
artist237,album303,PERFORMED_ON
artist238,album304,PERFORMED_ON
artist240,album305,PERFORMED_ON
artist241,album306,PERFORMED_ON
artist242,album307,PERFORMED_ON
artist243,album308,PERFORMED_ON
artist244,album309,PERFORMED_ON
artist245,album310,PERFORMED_ON
artist245,album312,PERFORMED_ON
artist246,album313,PERFORMED_ON
artist247,album314,PERFORMED_ON
artist248,album316,PERFORMED_ON
artist248,album320,PERFORMED_ON
artist248,album336,PERFORMED_ON
artist249,album317,PERFORMED_ON
artist250,album318,PERFORMED_ON
artist251,album319,PERFORMED_ON
artist252,album321,PERFORMED_ON
artist252,album322,PERFORMED_ON
artist253,album323,PERFORMED_ON
artist254,album324,PERFORMED_ON
artist255,album325,PERFORMED_ON
artist256,album326,PERFORMED_ON
artist257,album327,PERFORMED_ON
artist258,album328,PERFORMED_ON
artist259,album329,PERFORMED_ON
artist260,album330,PERFORMED_ON
artist261,album331,PERFORMED_ON
artist262,album332,PERFORMED_ON
artist263,album333,PERFORMED_ON
artist264,album334,PERFORMED_ON
artist265,album335,PERFORMED_ON
artist266,album337,PERFORMED_ON
artist267,album338,PERFORMED_ON
artist268,album339,PERFORMED_ON
artist269,album340,PERFORMED_ON
artist270,album341,PERFORMED_ON
artist271,album342,PERFORMED_ON
artist272,album344,PERFORMED_ON
artist273,album345,PERFORMED_ON
artist274,album346,PERFORMED_ON
artist275,album347,PERFORMED_ON
