:START_ID,:END_ID,:TYPE
genre1,track797,IS_GENRE_OF
genre1,track798,IS_GENRE_OF
genre1,track799,IS_GENRE_OF
genre1,track800,IS_GENRE_OF
genre1,track801,IS_GENRE_OF
genre1,track802,IS_GENRE_OF
genre1,track803,IS_GENRE_OF
genre1,track804,IS_GENRE_OF
genre1,track805,IS_GENRE_OF
genre1,track806,IS_GENRE_OF
genre1,track807,IS_GENRE_OF
genre1,track808,IS_GENRE_OF
genre1,track809,IS_GENRE_OF
genre1,track810,IS_GENRE_OF
genre1,track811,IS_GENRE_OF
genre1,track812,IS_GENRE_OF
genre1,track813,IS_GENRE_OF
genre1,track814,IS_GENRE_OF
genre1,track815,IS_GENRE_OF
genre1,track816,IS_GENRE_OF
genre1,track817,IS_GENRE_OF
genre1,track818,IS_GENRE_OF
genre1,track819,IS_GENRE_OF
genre1,track820,IS_GENRE_OF
genre1,track821,IS_GENRE_OF
genre1,track822,IS_GENRE_OF
genre1,track823,IS_GENRE_OF
genre1,track824,IS_GENRE_OF
genre1,track825,IS_GENRE_OF
genre1,track826,IS_GENRE_OF
genre1,track827,IS_GENRE_OF
genre1,track828,IS_GENRE_OF
genre1,track829,IS_GENRE_OF
genre1,track830,IS_GENRE_OF
genre1,track831,IS_GENRE_OF
genre1,track832,IS_GENRE_OF
genre1,track833,IS_GENRE_OF
genre1,track834,IS_GENRE_OF
genre1,track835,IS_GENRE_OF
genre1,track836,IS_GENRE_OF
genre1,track837,IS_GENRE_OF
genre1,track838,IS_GENRE_OF
genre1,track839,IS_GENRE_OF
genre1,track840,IS_GENRE_OF
genre1,track841,IS_GENRE_OF
genre1,track949,IS_GENRE_OF
genre1,track950,IS_GENRE_OF
genre1,track951,IS_GENRE_OF
genre1,track952,IS_GENRE_OF
genre1,track953,IS_GENRE_OF
genre1,track954,IS_GENRE_OF
genre1,track955,IS_GENRE_OF
genre1,track956,IS_GENRE_OF
genre1,track957,IS_GENRE_OF
genre1,track958,IS_GENRE_OF
genre1,track959,IS_GENRE_OF
genre1,track960,IS_GENRE_OF
genre1,track961,IS_GENRE_OF
genre1,track962,IS_GENRE_OF
genre1,track963,IS_GENRE_OF
genre1,track989,IS_GENRE_OF
genre1,track990,IS_GENRE_OF
genre1,track991,IS_GENRE_OF
genre1,track992,IS_GENRE_OF
genre1,track993,IS_GENRE_OF
genre1,track994,IS_GENRE_OF
genre1,track995,IS_GENRE_OF
genre1,track996,IS_GENRE_OF
genre1,track997,IS_GENRE_OF
genre1,track998,IS_GENRE_OF
genre1,track999,IS_GENRE_OF
genre1,track1000,IS_GENRE_OF
genre1,track1001,IS_GENRE_OF
genre1,track1002,IS_GENRE_OF
genre1,track1003,IS_GENRE_OF
genre1,track1004,IS_GENRE_OF
genre1,track1005,IS_GENRE_OF
genre1,track1006,IS_GENRE_OF
genre1,track1007,IS_GENRE_OF
genre1,track1008,IS_GENRE_OF
genre1,track1020,IS_GENRE_OF
genre1,track1021,IS_GENRE_OF
genre1,track1022,IS_GENRE_OF
genre1,track1023,IS_GENRE_OF
genre1,track1024,IS_GENRE_OF
genre1,track1025,IS_GENRE_OF
genre1,track1026,IS_GENRE_OF
genre1,track1027,IS_GENRE_OF
genre1,track1028,IS_GENRE_OF
genre1,track1029,IS_GENRE_OF
genre1,track1030,IS_GENRE_OF
genre1,track1031,IS_GENRE_OF
genre1,track1032,IS_GENRE_OF
genre1,track1146,IS_GENRE_OF
genre1,track1147,IS_GENRE_OF
genre1,track1148,IS_GENRE_OF
genre1,track1149,IS_GENRE_OF
genre1,track1150,IS_GENRE_OF
genre1,track1151,IS_GENRE_OF
genre1,track1152,IS_GENRE_OF
genre1,track1153,IS_GENRE_OF
genre1,track1154,IS_GENRE_OF
genre1,track1155,IS_GENRE_OF
genre1,track1156,IS_GENRE_OF
genre1,track1157,IS_GENRE_OF
genre1,track1158,IS_GENRE_OF
genre1,track1159,IS_GENRE_OF
genre1,track1160,IS_GENRE_OF
genre1,track1161,IS_GENRE_OF
genre1,track1162,IS_GENRE_OF
genre1,track1163,IS_GENRE_OF
genre1,track1164,IS_GENRE_OF
genre1,track1165,IS_GENRE_OF
genre1,track1166,IS_GENRE_OF
genre1,track1167,IS_GENRE_OF
genre1,track1168,IS_GENRE_OF
genre1,track1169,IS_GENRE_OF
genre1,track1170,IS_GENRE_OF
genre1,track1171,IS_GENRE_OF
genre1,track1172,IS_GENRE_OF
genre1,track1173,IS_GENRE_OF
genre1,track1201,IS_GENRE_OF
genre1,track1202,IS_GENRE_OF
genre1,track1203,IS_GENRE_OF
genre1,track1204,IS_GENRE_OF
genre1,track1205,IS_GENRE_OF
genre1,track1206,IS_GENRE_OF
genre1,track1207,IS_GENRE_OF
genre1,track1208,IS_GENRE_OF
genre1,track1209,IS_GENRE_OF
genre1,track1210,IS_GENRE_OF
genre1,track1211,IS_GENRE_OF
genre1,track1235,IS_GENRE_OF
genre1,track1236,IS_GENRE_OF
genre1,track1237,IS_GENRE_OF
genre1,track1238,IS_GENRE_OF
genre1,track1239,IS_GENRE_OF
genre1,track1240,IS_GENRE_OF
genre1,track1241,IS_GENRE_OF
genre1,track1242,IS_GENRE_OF
genre1,track1243,IS_GENRE_OF
genre1,track1244,IS_GENRE_OF
genre1,track1256,IS_GENRE_OF
genre1,track1257,IS_GENRE_OF
genre1,track1258,IS_GENRE_OF
genre1,track1259,IS_GENRE_OF
genre1,track1260,IS_GENRE_OF
genre1,track1261,IS_GENRE_OF
genre1,track1262,IS_GENRE_OF
genre1,track1263,IS_GENRE_OF
genre1,track1264,IS_GENRE_OF
genre1,track1265,IS_GENRE_OF
genre1,track1266,IS_GENRE_OF
genre1,track1267,IS_GENRE_OF
genre1,track1305,IS_GENRE_OF
genre1,track1306,IS_GENRE_OF
genre1,track1307,IS_GENRE_OF
genre1,track1308,IS_GENRE_OF
genre1,track1309,IS_GENRE_OF
genre1,track1310,IS_GENRE_OF
genre1,track1311,IS_GENRE_OF
genre1,track1312,IS_GENRE_OF
genre1,track1313,IS_GENRE_OF
genre1,track1314,IS_GENRE_OF
genre1,track1315,IS_GENRE_OF
genre1,track1316,IS_GENRE_OF
genre1,track1317,IS_GENRE_OF
genre1,track1318,IS_GENRE_OF
genre1,track1319,IS_GENRE_OF
genre1,track1320,IS_GENRE_OF
genre1,track1321,IS_GENRE_OF
genre1,track1322,IS_GENRE_OF
genre1,track1323,IS_GENRE_OF
genre1,track1324,IS_GENRE_OF
genre1,track1362,IS_GENRE_OF
genre1,track1363,IS_GENRE_OF
genre1,track1365,IS_GENRE_OF
genre1,track1366,IS_GENRE_OF
genre1,track1367,IS_GENRE_OF
genre1,track1368,IS_GENRE_OF
genre1,track1369,IS_GENRE_OF
genre1,track1370,IS_GENRE_OF
genre1,track1393,IS_GENRE_OF
genre1,track1395,IS_GENRE_OF
genre1,track1396,IS_GENRE_OF
genre1,track1397,IS_GENRE_OF
genre1,track1398,IS_GENRE_OF
genre1,track1399,IS_GENRE_OF
genre1,track1400,IS_GENRE_OF
genre1,track1401,IS_GENRE_OF
genre1,track1402,IS_GENRE_OF
genre1,track1403,IS_GENRE_OF
genre1,track1404,IS_GENRE_OF
genre1,track1405,IS_GENRE_OF
genre1,track1406,IS_GENRE_OF
genre1,track1407,IS_GENRE_OF
genre1,track1408,IS_GENRE_OF
genre1,track1409,IS_GENRE_OF
genre1,track1410,IS_GENRE_OF
genre1,track1411,IS_GENRE_OF
genre1,track1412,IS_GENRE_OF
genre1,track1413,IS_GENRE_OF
genre1,track1434,IS_GENRE_OF
genre1,track1435,IS_GENRE_OF
genre1,track1436,IS_GENRE_OF
genre1,track1437,IS_GENRE_OF
genre1,track1438,IS_GENRE_OF
genre1,track1439,IS_GENRE_OF
genre1,track1440,IS_GENRE_OF
genre1,track1441,IS_GENRE_OF
genre1,track1442,IS_GENRE_OF
genre1,track1443,IS_GENRE_OF
genre1,track1479,IS_GENRE_OF
genre1,track1480,IS_GENRE_OF
genre1,track1481,IS_GENRE_OF
genre1,track1482,IS_GENRE_OF
genre1,track1483,IS_GENRE_OF
genre1,track1484,IS_GENRE_OF
genre1,track1485,IS_GENRE_OF
genre1,track1486,IS_GENRE_OF
genre1,track1487,IS_GENRE_OF
genre1,track1488,IS_GENRE_OF
genre1,track1489,IS_GENRE_OF
genre1,track1490,IS_GENRE_OF
genre1,track1491,IS_GENRE_OF
genre1,track1492,IS_GENRE_OF
genre1,track1493,IS_GENRE_OF
genre1,track1494,IS_GENRE_OF
genre1,track1495,IS_GENRE_OF
genre1,track1496,IS_GENRE_OF
genre1,track1497,IS_GENRE_OF
genre1,track1498,IS_GENRE_OF
genre1,track1499,IS_GENRE_OF
genre1,track1500,IS_GENRE_OF
genre1,track1501,IS_GENRE_OF
genre1,track1502,IS_GENRE_OF
genre1,track1503,IS_GENRE_OF
genre1,track1504,IS_GENRE_OF
genre1,track1505,IS_GENRE_OF
genre1,track1562,IS_GENRE_OF
genre1,track1563,IS_GENRE_OF
genre1,track1564,IS_GENRE_OF
genre1,track1565,IS_GENRE_OF
genre1,track1566,IS_GENRE_OF
genre1,track1567,IS_GENRE_OF
genre1,track1568,IS_GENRE_OF
genre1,track1569,IS_GENRE_OF
genre1,track1570,IS_GENRE_OF
genre1,track1571,IS_GENRE_OF
genre1,track1572,IS_GENRE_OF
genre1,track1573,IS_GENRE_OF
genre1,track1574,IS_GENRE_OF
genre1,track1575,IS_GENRE_OF
genre1,track1576,IS_GENRE_OF
genre1,track1577,IS_GENRE_OF
genre1,track1578,IS_GENRE_OF
genre1,track1579,IS_GENRE_OF
genre1,track1580,IS_GENRE_OF
genre1,track1581,IS_GENRE_OF
genre1,track1582,IS_GENRE_OF
genre1,track1583,IS_GENRE_OF
genre1,track1584,IS_GENRE_OF
genre1,track1585,IS_GENRE_OF
genre1,track1586,IS_GENRE_OF
genre1,track1587,IS_GENRE_OF
genre1,track1588,IS_GENRE_OF
genre1,track1589,IS_GENRE_OF
genre1,track1590,IS_GENRE_OF
genre1,track1591,IS_GENRE_OF
genre1,track1592,IS_GENRE_OF
genre1,track1593,IS_GENRE_OF
genre1,track1594,IS_GENRE_OF
genre1,track1595,IS_GENRE_OF
genre1,track1596,IS_GENRE_OF
genre1,track1597,IS_GENRE_OF
genre1,track1598,IS_GENRE_OF
genre1,track1599,IS_GENRE_OF
genre1,track1600,IS_GENRE_OF
genre1,track1601,IS_GENRE_OF
genre1,track1602,IS_GENRE_OF
genre1,track1603,IS_GENRE_OF
genre1,track1604,IS_GENRE_OF
genre1,track1605,IS_GENRE_OF
genre1,track1606,IS_GENRE_OF
genre1,track1607,IS_GENRE_OF
genre1,track1608,IS_GENRE_OF
genre1,track1609,IS_GENRE_OF
genre1,track1610,IS_GENRE_OF
genre1,track1611,IS_GENRE_OF
genre1,track1612,IS_GENRE_OF
genre1,track1613,IS_GENRE_OF
genre1,track1614,IS_GENRE_OF
genre1,track1615,IS_GENRE_OF
genre1,track1616,IS_GENRE_OF
genre1,track1617,IS_GENRE_OF
genre1,track1618,IS_GENRE_OF
genre1,track1619,IS_GENRE_OF
genre1,track1620,IS_GENRE_OF
genre1,track1621,IS_GENRE_OF
genre1,track1622,IS_GENRE_OF
genre1,track1623,IS_GENRE_OF
genre1,track1624,IS_GENRE_OF
genre1,track1625,IS_GENRE_OF
genre1,track1626,IS_GENRE_OF
genre1,track1627,IS_GENRE_OF
genre1,track1628,IS_GENRE_OF
genre1,track1629,IS_GENRE_OF
genre1,track1630,IS_GENRE_OF
genre1,track1631,IS_GENRE_OF
genre1,track1632,IS_GENRE_OF
genre1,track1633,IS_GENRE_OF
genre1,track1634,IS_GENRE_OF
genre1,track1635,IS_GENRE_OF
genre1,track1636,IS_GENRE_OF
genre1,track1637,IS_GENRE_OF
genre1,track1638,IS_GENRE_OF
genre1,track1639,IS_GENRE_OF
genre1,track1640,IS_GENRE_OF
genre1,track1641,IS_GENRE_OF
genre1,track1642,IS_GENRE_OF
genre1,track1643,IS_GENRE_OF
genre1,track1644,IS_GENRE_OF
genre1,track1645,IS_GENRE_OF
genre1,track1646,IS_GENRE_OF
genre1,track1647,IS_GENRE_OF
genre1,track1648,IS_GENRE_OF
genre1,track1649,IS_GENRE_OF
genre1,track1650,IS_GENRE_OF
genre1,track1651,IS_GENRE_OF
genre1,track1652,IS_GENRE_OF
genre1,track1653,IS_GENRE_OF
genre1,track1654,IS_GENRE_OF
genre1,track1655,IS_GENRE_OF
genre1,track1656,IS_GENRE_OF
genre1,track1657,IS_GENRE_OF
genre1,track1658,IS_GENRE_OF
genre1,track1659,IS_GENRE_OF
genre1,track1660,IS_GENRE_OF
genre1,track1661,IS_GENRE_OF
genre1,track1662,IS_GENRE_OF
genre1,track1663,IS_GENRE_OF
genre1,track1664,IS_GENRE_OF
genre1,track1665,IS_GENRE_OF
genre1,track1666,IS_GENRE_OF
genre1,track1667,IS_GENRE_OF
genre1,track1668,IS_GENRE_OF
genre1,track1669,IS_GENRE_OF
genre1,track1670,IS_GENRE_OF
genre1,track1702,IS_GENRE_OF
genre1,track1703,IS_GENRE_OF
genre1,track1704,IS_GENRE_OF
genre1,track1705,IS_GENRE_OF
genre1,track1706,IS_GENRE_OF
genre1,track1707,IS_GENRE_OF
genre1,track1708,IS_GENRE_OF
genre1,track1709,IS_GENRE_OF
genre1,track1710,IS_GENRE_OF
genre1,track1711,IS_GENRE_OF
genre1,track1712,IS_GENRE_OF
genre1,track1713,IS_GENRE_OF
genre1,track1714,IS_GENRE_OF
genre1,track1715,IS_GENRE_OF
genre1,track1716,IS_GENRE_OF
genre1,track1745,IS_GENRE_OF
genre1,track1746,IS_GENRE_OF
genre1,track1747,IS_GENRE_OF
genre1,track1748,IS_GENRE_OF
genre1,track1749,IS_GENRE_OF
genre1,track1750,IS_GENRE_OF
genre1,track1751,IS_GENRE_OF
genre1,track1752,IS_GENRE_OF
genre1,track1753,IS_GENRE_OF
genre1,track1754,IS_GENRE_OF
genre1,track1791,IS_GENRE_OF
genre1,track1792,IS_GENRE_OF
genre1,track1793,IS_GENRE_OF
genre1,track1794,IS_GENRE_OF
genre1,track1795,IS_GENRE_OF
genre1,track1796,IS_GENRE_OF
genre1,track1797,IS_GENRE_OF
genre1,track1798,IS_GENRE_OF
genre1,track1799,IS_GENRE_OF
genre1,track1800,IS_GENRE_OF
genre1,track1986,IS_GENRE_OF
genre1,track1987,IS_GENRE_OF
genre1,track1988,IS_GENRE_OF
genre1,track1989,IS_GENRE_OF
genre1,track1990,IS_GENRE_OF
genre1,track1991,IS_GENRE_OF
genre1,track1992,IS_GENRE_OF
genre1,track1993,IS_GENRE_OF
genre1,track1994,IS_GENRE_OF
genre1,track1995,IS_GENRE_OF
genre1,track1996,IS_GENRE_OF
genre1,track1997,IS_GENRE_OF
genre1,track1998,IS_GENRE_OF
genre1,track1999,IS_GENRE_OF
genre1,track2000,IS_GENRE_OF
genre1,track2001,IS_GENRE_OF
genre1,track2002,IS_GENRE_OF
genre1,track2003,IS_GENRE_OF
genre1,track2004,IS_GENRE_OF
genre1,track2005,IS_GENRE_OF
genre1,track2006,IS_GENRE_OF
genre1,track2007,IS_GENRE_OF
genre1,track2008,IS_GENRE_OF
genre1,track2009,IS_GENRE_OF
genre1,track2010,IS_GENRE_OF
genre1,track2011,IS_GENRE_OF
genre1,track2012,IS_GENRE_OF
genre1,track2013,IS_GENRE_OF
genre1,track2014,IS_GENRE_OF
genre1,track2015,IS_GENRE_OF
genre1,track2016,IS_GENRE_OF
genre1,track2017,IS_GENRE_OF
genre1,track2018,IS_GENRE_OF
genre1,track2019,IS_GENRE_OF
genre1,track2020,IS_GENRE_OF
genre1,track2021,IS_GENRE_OF
genre1,track2022,IS_GENRE_OF
genre1,track2023,IS_GENRE_OF
genre1,track2024,IS_GENRE_OF
genre1,track2025,IS_GENRE_OF
genre1,track2026,IS_GENRE_OF
genre1,track2027,IS_GENRE_OF
genre1,track2028,IS_GENRE_OF
genre1,track2029,IS_GENRE_OF
genre1,track2093,IS_GENRE_OF
genre1,track2094,IS_GENRE_OF
genre1,track2095,IS_GENRE_OF
genre1,track2096,IS_GENRE_OF
genre1,track2097,IS_GENRE_OF
genre1,track2098,IS_GENRE_OF
genre1,track2113,IS_GENRE_OF
genre1,track2114,IS_GENRE_OF
genre1,track2115,IS_GENRE_OF
genre1,track2116,IS_GENRE_OF
genre1,track2117,IS_GENRE_OF
genre1,track2118,IS_GENRE_OF
genre1,track2119,IS_GENRE_OF
genre1,track2120,IS_GENRE_OF
genre1,track2121,IS_GENRE_OF
genre1,track2122,IS_GENRE_OF
genre1,track2123,IS_GENRE_OF
genre1,track2124,IS_GENRE_OF
genre1,track2139,IS_GENRE_OF
genre1,track2140,IS_GENRE_OF
genre1,track2141,IS_GENRE_OF
genre1,track2142,IS_GENRE_OF
genre1,track2143,IS_GENRE_OF
genre1,track2144,IS_GENRE_OF
genre1,track2145,IS_GENRE_OF
genre1,track2146,IS_GENRE_OF
genre1,track2147,IS_GENRE_OF
genre1,track2148,IS_GENRE_OF
genre1,track2149,IS_GENRE_OF
genre1,track2150,IS_GENRE_OF
genre1,track2151,IS_GENRE_OF
genre1,track2152,IS_GENRE_OF
genre1,track2153,IS_GENRE_OF
genre1,track2154,IS_GENRE_OF
genre1,track2155,IS_GENRE_OF
genre1,track2156,IS_GENRE_OF
genre1,track2157,IS_GENRE_OF
genre1,track2158,IS_GENRE_OF
genre1,track2159,IS_GENRE_OF
genre1,track2160,IS_GENRE_OF
genre1,track2161,IS_GENRE_OF
genre1,track2162,IS_GENRE_OF
genre1,track2163,IS_GENRE_OF
genre1,track2164,IS_GENRE_OF
genre1,track2178,IS_GENRE_OF
genre1,track2179,IS_GENRE_OF
genre1,track2180,IS_GENRE_OF
genre1,track2181,IS_GENRE_OF
genre1,track2182,IS_GENRE_OF
genre1,track2183,IS_GENRE_OF
genre1,track2184,IS_GENRE_OF
genre1,track2185,IS_GENRE_OF
genre1,track2186,IS_GENRE_OF
genre1,track2187,IS_GENRE_OF
genre1,track2188,IS_GENRE_OF
